,Date,Sup.,Mich.,Huron,Erie,Ont.,St.Clr
2697,2002/5/21 0:00,3.27,6.22,5.33,9.35,6.31,10.29
2698,2002/5/22 0:00,3.17,5.7,5.34,9.83,6.85,10.85
2699,2002/5/23 0:00,2.83,5.38,5.31,9.9,7.05,11.23
2700,2002/5/24 0:00,3.38,5.54,5.25,9.83,7.01,11.38
2701,2002/5/25 0:00,2.96,5.73,5.78,10.11,6.38,11.62
2702,2002/5/26 0:00,3.11,5.93,5.69,10.29,6.75,11.95
2703,2002/5/27 0:00,3.54,6.24,5.88,10.78,7.73,12.3
2704,2002/5/28 0:00,3.34,6.78,6.52,11.48,9.32,13.2
2705,2002/5/29 0:00,3.5,7.41,6.62,11.75,9.91,13.98
2706,2002/5/30 0:00,3.63,7.79,6.69,12.08,9.61,14.69
2707,2002/5/31 0:00,3.76,8.16,6.75,12.41,9.16,15.39
2708,2002/6/1 0:00,3.88,8.64,7.25,12.7,9.06,15.89
2709,2002/6/2 0:00,4.32,8.38,7.39,12.91,9.47,15.71
2710,2002/6/3 0:00,4.14,8.4,7.18,12.87,9.48,15.66
2711,2002/6/4 0:00,4.08,8.44,7.34,13.06,9.6,15.62
2712,2002/6/5 0:00,4.07,8.47,7.54,13.25,10.01,15.61
2713,2002/6/6 0:00,4.14,8.68,7.76,13.38,10.42,15.62
2714,2002/6/7 0:00,4.08,9.46,8.22,13.71,11.25,15.9
2715,2002/6/8 0:00,4.22,9.95,8.79,14.58,12,16.89
2716,2002/6/9 0:00,4.34,10.66,9.48,17.3,12.89,18.7
2717,2002/6/10 0:00,4.35,11.2,10,17.84,13.3,19.17
2718,2002/6/11 0:00,4.39,11.27,10.25,17.72,14.22,18.8
2719,2002/6/12 0:00,4.41,11.16,10.41,17.32,14.42,18.38
2720,2002/6/13 0:00,4.44,11.09,10.57,17.12,14.4,18.07
2721,2002/6/14 0:00,4.46,11.04,10.73,16.98,14.16,17.78
2722,2002/6/15 0:00,4.49,11.16,10.87,16.54,13.69,17.42
2723,2002/6/16 0:00,4.54,11.35,11.01,16.05,13.27,17.15
2724,2002/6/17 0:00,5.12,12.11,11.24,15.99,12.9,16.93
2725,2002/6/18 0:00,5.3,12.96,11.92,16.56,12.96,17.72
2726,2002/6/19 0:00,4.65,12.88,11.91,17.19,14.49,18.5
2727,2002/6/20 0:00,4.49,13.46,11.59,18.01,15.05,18.82
2728,2002/6/21 0:00,4.91,14.18,12.31,18.51,15.75,19.42
2729,2002/6/22 0:00,5.54,14.64,12.94,19.51,16.34,20.35
2730,2002/6/23 0:00,6.13,15,13.51,20.46,17.19,21.27
2731,2002/6/24 0:00,6.72,15.8,14.59,20.92,17.74,21.67
2732,2002/6/25 0:00,7.19,16.25,15.36,21.66,18.54,21.89
2733,2002/6/26 0:00,7.32,16.52,15.75,21.84,19.13,21.91
2734,2002/6/27 0:00,7.3,16.86,15.63,21.37,18.66,22.13
2735,2002/6/28 0:00,8.02,17.52,15.75,21.04,18.24,22.39
2736,2002/6/29 0:00,9.07,18,16.4,21.32,18.07,22.94
2737,2002/6/30 0:00,9.84,18.91,17.85,22.41,19.75,23.41
2738,2002/7/1 0:00,9.65,19.37,18.93,23.29,21,24.17
2739,2002/7/2 0:00,9.28,19.21,18.86,23.09,21.28,24.36
2740,2002/7/3 0:00,9.27,20.03,19.49,23.77,21.66,24.75
2741,2002/7/4 0:00,9.05,20.11,19.16,24.05,22.06,25.18
2742,2002/7/5 0:00,9.64,18.94,17.41,23.53,20.18,24.5
2743,2002/7/6 0:00,10.38,19.11,17.21,22.96,19.58,24.1
2744,2002/7/7 0:00,11.17,19.82,17.73,22.81,19.51,23.54
2745,2002/7/8 0:00,11.82,20.06,18.16,23.36,19.47,23.87
2746,2002/7/9 0:00,11.33,19.82,18.31,23.25,19.74,23.61
2747,2002/7/10 0:00,11.49,19.59,18.14,22.59,20.04,23.28
2748,2002/7/11 0:00,12.14,19.65,18.24,22.06,20.06,22.65
2749,2002/7/12 0:00,12.83,19.75,18.34,22.02,20,22.39
2750,2002/7/13 0:00,13.03,20.33,19.17,22.24,20.53,22.94
2751,2002/7/14 0:00,13.54,20.87,19.62,22.83,21.59,23.57
2752,2002/7/15 0:00,14.2,21.75,19.99,23.3,21.37,23.95
2753,2002/7/16 0:00,14.74,22.47,20.66,23.35,21.36,24.43
2754,2002/7/17 0:00,14.65,22.8,20.96,23.92,22.12,24.72
2755,2002/7/18 0:00,13.9,22.42,20.56,24.19,22.42,24.82
2756,2002/7/19 0:00,14.1,22.28,20.11,24.4,22.29,24.53
2757,2002/7/20 0:00,14.87,22.15,20.19,24.2,22.12,24.31
2758,2002/7/21 0:00,14.93,22.62,20.45,24.22,22.59,24.39
2759,2002/7/22 0:00,14.58,22.34,20.6,24.05,22.72,24.93
2760,2002/7/23 0:00,13.6,21.47,19.91,23.93,22.26,24.55
2761,2002/7/24 0:00,14.21,21.49,19.93,23.85,21.93,24.36
2762,2002/7/25 0:00,14.76,21.66,20.43,23.85,21.98,24.25
2763,2002/7/26 0:00,14.86,21.63,20.35,23.58,21.98,24.41
2764,2002/7/27 0:00,15.18,21.86,20.45,23.46,22.05,24.41
2765,2002/7/28 0:00,15.42,21.86,20.59,23.94,22.25,24.8
2766,2002/7/29 0:00,15.93,21.84,20.74,24.38,22.37,24.97
2767,2002/7/30 0:00,16.13,22,21.01,23.98,22.56,24.75
2768,2002/7/31 0:00,16.14,22.25,21.66,24.83,23.02,25.46
2769,2002/8/1 0:00,15.56,22.22,21.89,25.5,23.78,26.27
2770,2002/8/2 0:00,15.02,21.8,21.06,25.31,23.56,26.16
2771,2002/8/3 0:00,15.4,22.16,21.21,24.93,23.34,25.46
2772,2002/8/4 0:00,15.67,22.51,21.63,25.27,23.99,25.49
2773,2002/8/5 0:00,16.02,22.31,21.51,25.02,23.96,24.8
2774,2002/8/6 0:00,15.78,21.61,20.55,24.33,22.87,24.11
2775,2002/8/7 0:00,16.39,21.87,20.07,24.09,22.45,23.64
2776,2002/8/8 0:00,16.81,21.82,20.26,24,22.3,23.46
2777,2002/8/9 0:00,17.09,21.64,20.35,23.92,22.43,22.94
2778,2002/8/10 0:00,17.1,21.7,20.51,23.8,22.9,23.22
2779,2002/8/11 0:00,17.09,22.04,20.9,24.25,22.86,23.74
2780,2002/8/12 0:00,17.26,22.22,21.43,24.47,23.57,24.09
2781,2002/8/13 0:00,17.18,22.08,21.57,24.76,24.37,24.53
2782,2002/8/14 0:00,17.06,21.98,21.25,24.68,24.39,24.21
2783,2002/8/15 0:00,16.61,22.12,21.24,24.43,24.28,24.07
2784,2002/8/16 0:00,15.97,21.59,21.17,24.27,24.14,24.17
2785,2002/8/17 0:00,14.76,21.39,21.27,24.34,24.19,24.16
2786,2002/8/18 0:00,12.77,21.05,20.89,24.25,23.89,24.11
2787,2002/8/19 0:00,12.79,21.14,20.51,24.03,23.13,23.57
2788,2002/8/20 0:00,13.3,20.96,20.7,24.04,23.16,23.06
2789,2002/8/21 0:00,13.68,21.23,20.81,23.96,23.04,23.08
2790,2002/8/22 0:00,13.67,21.19,20.66,24.19,22.75,23.02
2791,2002/8/23 0:00,14.13,21.17,20.54,23.96,22.52,22.85
2792,2002/8/24 0:00,14.32,21.21,20.72,23.7,22.4,22.71
2793,2002/8/25 0:00,14.4,21.27,20.75,23.58,22.4,22.65
2794,2002/8/26 0:00,14.24,21.45,20.85,23.46,22.29,22.53
2795,2002/8/27 0:00,13.98,21.42,20.48,23.45,21.86,22.85
2796,2002/8/28 0:00,14.1,21.4,20.29,23.21,21.26,22.64
2797,2002/8/29 0:00,14.77,21.48,20.23,23.4,21.15,22.72
2798,2002/8/30 0:00,15.58,21.47,20.88,23.3,21.36,23.28
2799,2002/8/31 0:00,15.51,21.57,21.05,23.3,21.73,23.13
2800,2002/9/1 0:00,15.81,21.95,21.01,23.07,21.61,23.05
2801,2002/9/2 0:00,15.61,21.55,20.93,22.99,21.35,23.15
2802,2002/9/3 0:00,14.68,21.3,20.97,23.01,21.45,23.46
2803,2002/9/4 0:00,14.35,21.08,20.45,22.99,21.6,22.83
2804,2002/9/5 0:00,14.92,21.26,20.41,23,21.63,22.42
2805,2002/9/6 0:00,15.45,21.4,20.58,23.13,21.77,22.18
2806,2002/9/7 0:00,15.83,21.82,20.62,23.6,21.68,23.21
2807,2002/9/8 0:00,15.41,21.65,21.22,23.66,22.1,23.53
2808,2002/9/9 0:00,16.21,22.25,21.43,23.76,22.54,23.57
2809,2002/9/10 0:00,15.67,22.27,21.8,24.14,22.57,23.83
2810,2002/9/11 0:00,15.49,21.36,20.67,23.73,22.2,23.57
2811,2002/9/12 0:00,15.35,21.23,20.28,23.46,21.32,22.83
2812,2002/9/13 0:00,15.07,20.65,19.34,22.6,20.88,21.96
2813,2002/9/14 0:00,14.94,20.56,19.34,22.56,20.74,22.03
2814,2002/9/15 0:00,14.99,20.39,19.17,22.55,20.73,21.9
2815,2002/9/16 0:00,14.9,20.33,19.23,22.57,20.74,21.85
2816,2002/9/17 0:00,14.91,20.13,19.31,22.23,20.55,21.17
2817,2002/9/18 0:00,15,20.24,19.68,22.44,20.61,21.61
2818,2002/9/19 0:00,14.82,20.01,19.6,22.27,20.9,21.55
2819,2002/9/20 0:00,14.66,19.81,19.5,22.35,20.79,21.79
2820,2002/9/21 0:00,14.52,19.87,19.44,22.35,20.74,21.9
2821,2002/9/22 0:00,14.36,19.67,19.12,22.3,20.56,21.54
2822,2002/9/23 0:00,14,19.46,18.92,22.07,20.47,20.69
2823,2002/9/24 0:00,13.88,18.56,18.24,21.76,20.41,19.81
2824,2002/9/25 0:00,13.7,18.18,18.27,21.1,19.48,19.06
2825,2002/9/26 0:00,13.51,18.11,18.09,20.91,19.6,18.81
2826,2002/9/27 0:00,13.71,18.07,18.01,20.68,19.35,18.78
2827,2002/9/28 0:00,13.51,18,18.21,20.8,19.47,18.94
2828,2002/9/29 0:00,13.39,17.96,17.83,20.69,19.22,19.16
2829,2002/9/30 0:00,13.48,17.98,17.84,20.75,19.5,19.26
2830,2002/10/1 0:00,13.58,17.72,17.83,20.72,19.35,19.49
2831,2002/10/2 0:00,13.23,17.48,17.76,20.75,19.37,19.33
2832,2002/10/3 0:00,13.05,17.19,17.32,20.53,18.92,19.1
2833,2002/10/4 0:00,12.61,16.91,16.9,20.27,18.37,18.84
2834,2002/10/5 0:00,12.09,16.78,16.51,20.16,17.87,18.63
2835,2002/10/6 0:00,11.59,16.21,15.95,20.32,17.84,18
2836,2002/10/7 0:00,11.12,15.69,15.31,19.61,16.87,17.12
2837,2002/10/8 0:00,10.85,15.23,14.81,19.34,16.05,16.53
2838,2002/10/9 0:00,10.64,14.83,14.44,19.01,15.67,15.86
2839,2002/10/10 0:00,10.54,14.88,14.25,18.68,15.51,15.3
2840,2002/10/11 0:00,10.41,14.96,14.25,18.47,15.48,15.71
2841,2002/10/12 0:00,10.14,14.8,14.22,18.33,15.26,15.89
2842,2002/10/13 0:00,9.89,14.4,13.99,18.22,15.04,15.6
2843,2002/10/14 0:00,9.63,14.06,13.81,18.04,14.97,14.85
2844,2002/10/15 0:00,9.41,13.76,13.24,17.33,14.3,14.01
2845,2002/10/16 0:00,9.13,13.6,13,16.98,14.15,13.45
2846,2002/10/17 0:00,8.94,13.28,12.71,16.6,14.01,12.8
2847,2002/10/18 0:00,8.69,13.01,12.44,16.28,13.87,12.17
2848,2002/10/19 0:00,8.6,12.7,12.16,15.94,13.63,11.6
2849,2002/10/20 0:00,8.48,12.53,11.92,15.63,13.41,11.13
2850,2002/10/21 0:00,8.36,12.33,11.67,15.61,13.3,10.77
2851,2002/10/22 0:00,8.27,12.1,11.48,15.32,12.91,10.46
2852,2002/10/23 0:00,8.16,11.94,11.3,14.95,12.59,10.19
2853,2002/10/24 0:00,8.07,11.8,11.1,14.53,12.24,9.8
2854,2002/10/25 0:00,7.97,11.62,10.99,14.13,12.08,9.48
2855,2002/10/26 0:00,7.9,11.5,10.86,13.85,11.92,9.2
2856,2002/10/27 0:00,7.83,11.38,10.69,13.57,11.75,8.91
2857,2002/10/28 0:00,7.75,11.38,10.52,13.3,11.57,8.6
2858,2002/10/29 0:00,7.58,10.88,10.26,12.89,11.36,8.2
2859,2002/10/30 0:00,7.47,10.68,10.12,12.5,11.13,8.01
2860,2002/10/31 0:00,7.34,10.49,9.97,12.08,10.71,7.65
2861,2002/11/1 0:00,7.22,10.24,9.74,11.79,10.55,7.44
2862,2002/11/2 0:00,7.13,10.1,9.47,11.43,10.35,7.28
2863,2002/11/3 0:00,6.99,9.78,9.23,11.17,10.18,7.05
2864,2002/11/4 0:00,6.87,9.65,9.03,10.97,10.03,6.95
2865,2002/11/5 0:00,6.76,9.51,8.79,10.78,9.87,6.77
2866,2002/11/6 0:00,6.69,9.4,8.56,10.53,9.68,6.76
2867,2002/11/7 0:00,6.51,9.31,8.38,10.4,9.44,6.77
2868,2002/11/8 0:00,6.43,9.15,8.22,10.21,9.41,6.89
2869,2002/11/9 0:00,6.22,9.08,8.21,10.19,9.41,7.08
2870,2002/11/10 0:00,6.15,9.02,8.16,10.29,9.36,7.3
2871,2002/11/11 0:00,6.09,8.99,8.1,10.38,9.26,7.59
2872,2002/11/12 0:00,6,8.95,8.03,10.35,9.21,7.57
2873,2002/11/13 0:00,5.91,8.9,7.98,10.22,9.17,7.29
2874,2002/11/14 0:00,5.82,8.75,7.86,9.8,9.14,7.02
2875,2002/11/15 0:00,5.72,8.58,7.72,9.6,9.01,6.7
2876,2002/11/16 0:00,5.71,8.47,7.6,9.37,8.83,6.31
2877,2002/11/17 0:00,5.71,8.39,7.52,9.16,8.65,5.95
2878,2002/11/18 0:00,5.64,8.21,7.4,8.94,8.47,5.6
2879,2002/11/19 0:00,5.61,8.22,7.29,8.79,8.32,5.39
2880,2002/11/20 0:00,5.55,8.02,7.2,8.56,8.26,5.46
2881,2002/11/21 0:00,5.45,7.9,7.13,8.4,8.1,5.4
2882,2002/11/22 0:00,5.34,7.73,7.03,8.18,7.96,5.31
2883,2002/11/23 0:00,5.24,7.6,6.89,7.99,7.87,5.14
2884,2002/11/24 0:00,5.14,7.51,6.74,7.76,7.71,4.86
2885,2002/11/25 0:00,5.07,7.37,6.6,7.56,7.55,4.52
2886,2002/11/26 0:00,4.97,7.17,6.45,7.34,7.38,4.21
2887,2002/11/27 0:00,4.85,7,6.29,7.12,7.21,3.9
2888,2002/11/28 0:00,4.73,6.84,6.13,6.85,7.02,3.64
2889,2002/11/29 0:00,4.6,6.7,5.97,6.57,6.83,3.39
2890,2002/11/30 0:00,4.46,6.52,5.82,6.31,6.61,3.14
2891,2002/12/1 0:00,4.39,6.28,5.63,5.96,6.4,2.86
2892,2002/12/2 0:00,4.32,6,5.39,5.58,6.21,2.35
2893,2002/12/3 0:00,4.27,5.8,5.12,5.21,6.03,0.2
2894,2002/12/4 0:00,4.31,5.63,5,4.94,5.88,0.2
2895,2002/12/5 0:00,4.19,5.51,4.89,4.71,5.75,0.2
2896,2002/12/6 0:00,4.11,5.46,4.71,4.54,5.64,0.2
2897,2002/12/7 0:00,4.04,5.39,4.59,4.28,5.45,0.2
2898,2002/12/8 0:00,3.99,5.26,4.46,4.07,5.26,0.2
2899,2002/12/9 0:00,4.03,5.18,4.41,3.91,5.14,0.2
2900,2002/12/10 0:00,4,5.06,4.29,3.96,5.28,0.2
2901,2002/12/11 0:00,4.11,5.16,4.38,3.75,5.24,0.2
2902,2002/12/12 0:00,4.14,5.19,4.36,3.76,5.19,0.2
2903,2002/12/13 0:00,3.99,5.17,4.19,3.71,5.16,0.2
2904,2002/12/14 0:00,3.85,5.16,4.16,3.64,5.14,0.2
2905,2002/12/15 0:00,3.79,5.02,4.15,3.56,5.11,0.2
2906,2002/12/16 0:00,3.74,4.92,4.11,3.49,5.09,0.2
2907,2002/12/17 0:00,3.77,4.76,4.02,3.4,5.1,0.2
2908,2002/12/18 0:00,3.81,4.74,4.12,3.31,5.18,0.2
2909,2002/12/19 0:00,3.8,4.71,4.17,3.27,4.95,0.2
2910,2002/12/20 0:00,3.74,4.68,4.03,3.21,4.9,0.2
2911,2002/12/21 0:00,3.7,4.64,3.94,3.16,4.87,0.2
2912,2002/12/22 0:00,3.64,4.6,3.86,3.12,4.84,0.2
2913,2002/12/23 0:00,3.6,4.59,3.81,3.09,4.79,0.8
2914,2002/12/24 0:00,3.55,4.49,3.71,3.06,4.76,0.2
2915,2002/12/25 0:00,3.5,4.41,3.63,3,4.65,0.2
2916,2002/12/26 0:00,3.46,4.36,3.57,2.91,4.57,0.2
2917,2002/12/27 0:00,3.35,4.19,3.47,2.73,4.49,0.2
2918,2002/12/28 0:00,3.36,4.22,3.39,2.64,4.41,0.2
2919,2002/12/29 0:00,3.29,4.17,3.29,2.56,4.32,0.2
2920,2002/12/30 0:00,3.3,4.21,3.27,2.5,4.26,0.2
2921,2002/12/31 0:00,3.26,4.23,3.19,2.42,4.21,0.2
2922,2003/1/1 0:00,3.2,4.08,3.21,2.36,4.17,0.2
2923,2003/1/2 0:00,3.17,3.99,3.19,2.32,4.13,0.2
2924,2003/1/3 0:00,3.13,3.83,3.03,2.21,4.06,0.2
2925,2003/1/4 0:00,3,3.79,2.95,2.15,3.98,0.2
2926,2003/1/5 0:00,3.05,3.81,2.88,2.02,3.85,0.2
2927,2003/1/6 0:00,3.15,3.8,2.84,1.93,3.78,0.2
2928,2003/1/7 0:00,3.36,3.8,2.77,1.76,3.72,0.2
2929,2003/1/8 0:00,3.39,3.86,2.76,1.71,3.68,0.2
2930,2003/1/9 0:00,3.39,4.01,2.74,1.67,3.67,0.2
2931,2003/1/10 0:00,3.17,3.65,2.63,1.22,3.63,0.2
2932,2003/1/11 0:00,3.05,3.47,2.55,1.1,3.63,0.2
2933,2003/1/12 0:00,2.91,3.33,2.46,1.02,3.58,0.2
2934,2003/1/13 0:00,2.78,3.26,2.39,0.96,3.5,0.2
2935,2003/1/14 0:00,2.63,3.1,2.21,0.2,3.31,0.2
2936,2003/1/15 0:00,2.52,3.02,2.13,0.2,3.25,0.2
2937,2003/1/16 0:00,2.46,3.03,2.07,0.2,3.14,0.2
2938,2003/1/17 0:00,2.43,2.93,1.89,0.2,2.88,0.2
2939,2003/1/18 0:00,2.39,2.8,1.83,0.2,2.76,0.2
2940,2003/1/19 0:00,2.38,2.76,1.77,0.2,2.69,0.2
2941,2003/1/20 0:00,2.24,2.65,1.75,0.2,2.69,0.2
2942,2003/1/21 0:00,2,2.41,1.46,0.2,2.5,0.2
2943,2003/1/22 0:00,1.86,2.32,1.41,0.2,2.42,0.2
2944,2003/1/23 0:00,1.72,2.25,1.37,0.2,2.33,0.2
2945,2003/1/24 0:00,1.53,2.13,0.97,0.2,2.09,0.2
2946,2003/1/25 0:00,1.42,2.06,0.94,0.2,2.01,0.2
2947,2003/1/26 0:00,1.32,1.99,0.91,0.2,1.97,0.2
2948,2003/1/27 0:00,1.23,2,0.91,0.2,1.93,0.2
2949,2003/1/28 0:00,1.02,1.75,0.81,0.2,1.78,0.2
2950,2003/1/29 0:00,0.95,1.7,0.79,0.2,1.77,0.2
2951,2003/1/30 0:00,0.88,1.68,0.85,0.2,1.72,0.2
2952,2003/1/31 0:00,0.8,1.6,0.78,0.2,1.59,0.2
2953,2003/2/1 0:00,0.76,1.55,0.76,0.2,1.59,0.2
2954,2003/2/2 0:00,0.74,1.53,0.75,0.2,1.62,0.2
2955,2003/2/3 0:00,0.75,1.58,0.78,0.2,1.74,0.2
2956,2003/2/4 0:00,0.73,1.48,0.66,0.2,1.78,0.2
2957,2003/2/5 0:00,0.71,1.47,0.65,0.2,1.81,0.2
2958,2003/2/6 0:00,0.74,1.55,0.66,0.2,2.06,0.2
2959,2003/2/7 0:00,0.7,1.52,0.58,0.2,2.06,0.2
2960,2003/2/8 0:00,0.72,1.42,0.52,0.2,1.97,0.2
2961,2003/2/9 0:00,0.74,1.33,0.49,0.2,1.93,0.2
2962,2003/2/10 0:00,0.74,1.26,0.48,0.2,1.94,0.2
2963,2003/2/11 0:00,0.63,1.15,0.44,0.2,1.73,0.2
2964,2003/2/12 0:00,0.62,1.15,0.44,0.2,1.66,0.2
2965,2003/2/13 0:00,0.61,1.21,0.42,0.2,1.55,0.2
2966,2003/2/14 0:00,0.32,0.74,0.24,0.2,1.12,0.2
2967,2003/2/15 0:00,0.3,0.65,0.24,0.2,1.07,0.2
2968,2003/2/16 0:00,0.25,0.61,0.24,0.2,1.03,0.2
2969,2003/2/17 0:00,0.24,0.61,0.24,0.2,0.99,0.2
2970,2003/2/18 0:00,0.23,0.56,0.21,0.2,0.91,0.2
2971,2003/2/19 0:00,0.23,0.55,0.21,0.2,0.82,0.2
2972,2003/2/20 0:00,0.27,0.97,0.29,0.2,0.82,0.2
2973,2003/2/21 0:00,0.21,0.98,0.22,0.2,0.98,0.2
2974,2003/2/22 0:00,0.21,0.93,0.22,0.2,0.94,0.2
2975,2003/2/23 0:00,0.21,0.89,0.22,0.2,0.88,0.2
2976,2003/2/24 0:00,0.22,0.91,0.28,0.2,1.02,0.2
2977,2003/2/25 0:00,0.2,0.71,0.2,0.2,0.66,0.2
2978,2003/2/26 0:00,0.2,0.67,0.2,0.2,0.61,0.2
2979,2003/2/27 0:00,0.2,0.75,0.2,0.2,0.61,0.2
2980,2003/2/28 0:00,0.2,0.64,0.2,0.2,0.58,0.2
2981,2003/3/1 0:00,0.2,0.64,0.2,0.2,0.57,0.2
2982,2003/3/2 0:00,0.2,0.65,0.2,0.2,0.56,0.2
2983,2003/3/3 0:00,0.2,0.69,0.2,0.2,0.72,0.2
2984,2003/3/4 0:00,0.2,0.66,0.2,0.2,0.7,0.2
2985,2003/3/5 0:00,0.2,0.66,0.2,0.2,0.7,0.2
2986,2003/3/6 0:00,0.2,0.66,0.2,0.2,0.7,0.2
2987,2003/3/7 0:00,0.2,0.59,0.2,0.2,0.7,0.2
2988,2003/3/8 0:00,0.2,0.56,0.2,0.2,0.7,0.2
2989,2003/3/9 0:00,0.2,0.52,0.2,0.2,0.7,0.2
2990,2003/3/10 0:00,0.2,0.58,0.2,0.2,0.79,0.2
2991,2003/3/11 0:00,0.2,0.59,0.2,0.2,0.8,0.2
2992,2003/3/12 0:00,0.2,0.63,0.2,0.2,0.77,0.2
2993,2003/3/13 0:00,0.2,0.78,0.2,0.2,0.85,0.2
2994,2003/3/14 0:00,0.2,0.8,0.2,0.2,0.91,0.2
2995,2003/3/15 0:00,0.2,0.9,0.2,0.2,0.96,0.2
2996,2003/3/16 0:00,0.2,0.54,0.2,0.2,0.85,0.2
2997,2003/3/17 0:00,0.2,0.65,0.2,0.2,0.86,0.2
2998,2003/3/18 0:00,0.2,0.63,0.2,0.2,0.88,0.2
2999,2003/3/19 0:00,0.2,0.67,0.2,0.2,1.02,0.2
3000,2003/3/20 0:00,0.2,0.75,0.2,0.2,1.1,0.2
3001,2003/3/21 0:00,0.2,0.79,0.2,0.2,1.13,0.2
3002,2003/3/22 0:00,0.2,0.83,0.2,0.2,1.16,0.2
3003,2003/3/23 0:00,0.2,0.87,0.2,0.2,1.16,0.2
3004,2003/3/24 0:00,0.2,0.91,0.2,0.2,1.41,0.2
3005,2003/3/25 0:00,0.2,0.99,0.2,0.2,1.31,0.2
3006,2003/3/26 0:00,0.2,1.07,0.2,0.2,1.2,0.2
3007,2003/3/27 0:00,0.2,1.15,0.2,0.2,1.39,0.2
3008,2003/3/28 0:00,0.2,1.21,0.2,0.2,1.52,0.2
3009,2003/3/29 0:00,0.2,1.34,0.2,0.2,1.55,0.2
3010,2003/3/30 0:00,0.2,1.45,0.2,0.2,1.57,0.2
3011,2003/3/31 0:00,0.2,1.5,0.2,0.2,1.63,0.2
3012,2003/4/1 0:00,0.2,1.46,0.2,0.2,1.52,0.2
3013,2003/4/2 0:00,0.2,1.41,0.2,0.2,1.52,0.2
3014,2003/4/3 0:00,0.2,1.45,0.39,0.51,1.54,0.2
3015,2003/4/4 0:00,0.2,1.42,0.37,0.52,1.56,0.2
3016,2003/4/5 0:00,0.2,1.4,0.36,0.54,1.56,0.2
3017,2003/4/6 0:00,0.2,1.39,0.36,0.55,1.57,0.2
3018,2003/4/7 0:00,0.42,1.59,0.5,1.56,1.25,3.23
3019,2003/4/8 0:00,0.2,1.63,0.2,1.54,1.27,2.95
3020,2003/4/9 0:00,0.2,1.71,0.2,1.62,1.3,2.88
3021,2003/4/10 0:00,0.2,1.57,0.2,1.71,1.4,3.1
3022,2003/4/11 0:00,0.2,1.37,0.2,1.47,1.54,3.26
3023,2003/4/12 0:00,0.2,1.81,0.2,1.65,1.55,4.06
3024,2003/4/13 0:00,0.2,1.42,0.2,2.51,1.86,5.06
3025,2003/4/14 0:00,0.41,1.56,0.91,2.3,1.69,5.37
3026,2003/4/15 0:00,0.39,1.39,0.87,2.2,1.66,5.31
3027,2003/4/16 0:00,0.4,1.47,0.88,2.31,1.71,5.61
3028,2003/4/17 0:00,0.41,1.55,0.91,2.52,1.8,6.03
3029,2003/4/18 0:00,0.42,1.64,0.93,2.71,1.87,6.36
3030,2003/4/19 0:00,0.45,1.71,0.96,2.9,1.92,6.73
3031,2003/4/20 0:00,0.46,1.79,0.98,3.12,1.97,7.13
3032,2003/4/21 0:00,0.81,2.08,1.02,3.43,2.14,7.36
3033,2003/4/22 0:00,0.83,2.14,1.04,3.59,2.24,7.55
3034,2003/4/23 0:00,0.78,2.31,1.16,3.77,2.36,7.67
3035,2003/4/24 0:00,0.86,2.36,1.14,3.91,2.56,7.55
3036,2003/4/25 0:00,1.15,2.64,1.21,4.51,2.21,8.26
3037,2003/4/26 0:00,1.29,2.96,1.47,4.74,2.37,8.29
3038,2003/4/27 0:00,1.24,2.81,1.57,5.41,2.62,8.73
3039,2003/4/28 0:00,1.31,3.03,1.72,5.66,3.06,9.2
3040,2003/4/29 0:00,1.22,3.11,1.72,5.68,2.84,9.67
3041,2003/4/30 0:00,1.3,3.05,1.72,5.87,2.87,9.81
3042,2003/5/1 0:00,1.19,3,1.66,6.05,3,9.83
3043,2003/5/2 0:00,1.21,2.97,1.64,6.2,3.05,9.76
3044,2003/5/3 0:00,1.66,3.17,1.81,6.3,3.31,9.8
3045,2003/5/4 0:00,1.63,3.29,1.94,6.54,3.2,10
3046,2003/5/5 0:00,1.58,3.31,1.75,6.66,3.33,10.15
3047,2003/5/6 0:00,1.64,3.39,1.85,7.11,3.41,10.37
3048,2003/5/7 0:00,1.62,3.49,1.96,7.46,3.54,10.65
3049,2003/5/8 0:00,1.65,3.51,2.82,7.4,3.65,10.77
3050,2003/5/9 0:00,1.68,3.54,2.82,7.3,3.81,10.68
3051,2003/5/10 0:00,1.75,3.63,2.84,7.41,3.73,10.75
3052,2003/5/11 0:00,1.83,3.78,2.86,7.62,3.78,10.94
3053,2003/5/12 0:00,1.98,3.93,3.06,7.9,3.86,11.11
3054,2003/5/13 0:00,2.05,4.14,3.27,8.22,3.91,11.27
3055,2003/5/14 0:00,2.16,4.37,3.6,8.86,3.99,11.43
3056,2003/5/15 0:00,2.13,4.29,3.59,9.27,4.13,11.75
3057,2003/5/16 0:00,2.13,4.28,3.71,9.04,4.24,11.85
3058,2003/5/17 0:00,2.05,4.3,3.84,8.89,4.37,11.97
3059,2003/5/18 0:00,2.14,4.48,3.99,8.91,4.41,12.03
3060,2003/5/19 0:00,2.29,4.54,3.96,9.2,4.44,12.09
3061,2003/5/20 0:00,2.37,4.58,4.21,9.43,4.52,12.08
3062,2003/5/21 0:00,2.39,4.7,4.51,9.76,4.72,12.14
3063,2003/5/22 0:00,2.67,5.03,4.26,9.87,4.68,12.3
3064,2003/5/23 0:00,2.72,5.17,4.66,9.89,4.81,12.48
